full_path,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,Motor Hacmi,Alt Model,Yakıt,Motor Gücü,Üretim Yılları,Vites,Kasa Tipi
Otomobil > 2021 > Ford > Fiesta > Benzin > Hatchback 5 kapı > Manuel > 1.1 > Trend X,Otomobil,2021,Ford,Fiesta,Benzin,Hatchback 5 kapı,Manuel,1.1,Trend X,1084 cm3,Fiesta 1.1 Trend X,Benzin,85 HP,2017 - 2021,Manuel,Hatchback 5 kapı
Otomobil > 2021 > Ford > Fiesta > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.0 EcoBoost > Titanium,Otomobil,2021,Ford,Fiesta,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.0 EcoBoost,Titanium,998 cm3,Fiesta 1.0 EcoBoost Titanium,Benzin & LPG,100 HP,2019 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Fiesta > Benzin & LPG > Hatchback 5 kapı > Manuel > 1.1 > Trend,Otomobil,2021,Ford,Fiesta,Benzin & LPG,Hatchback 5 kapı,Manuel,1.1,Trend,1084 cm3,Fiesta 1.1 Trend,Benzin & LPG,85 HP,2019 - 2021,Manuel,Hatchback 5 kapı
Otomobil > 2021 > Ford > Fiesta > Benzin & LPG > Hatchback 5 kapı > Manuel > 1.1 > Trend X,Otomobil,2021,Ford,Fiesta,Benzin & LPG,Hatchback 5 kapı,Manuel,1.1,Trend X,1084 cm3,Fiesta 1.1 Trend X,Benzin & LPG,85 HP,2017 - 2021,Manuel,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Sedan 5 kapı > Otomatik > 1.5 TDCi > Titanium,Otomobil,2021,Ford,Focus,Dizel,Sedan 5 kapı,Otomatik,1.5 TDCi,Titanium,1499 cm3,Focus 1.5 TDCI Titanium,Dizel,120 HP,2019 - 2021,Otomatik,Sedan 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Sedan 5 kapı > Otomatik > 1.5 TDCi > Trend X,Otomobil,2021,Ford,Focus,Dizel,Sedan 5 kapı,Otomatik,1.5 TDCi,Trend X,1499 cm3,Focus 1.5 TDCI Trend X,Dizel,120 HP,2019 - 2021,Otomatik,Sedan 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Otomatik > 1.5 EcoBlue > Active,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Otomatik,1.5 EcoBlue,Active,1499 cm3,Focus 1.5 EcoBlue Active,Dizel,120 HP,2020 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Otomatik > 1.5 EcoBlue > ST Line,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Otomatik,1.5 EcoBlue,ST Line,1499 cm3,Focus 1.5 EcoBlue ST-Line,Dizel,120 HP,2018 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Otomatik > 1.5 EcoBlue > Titanium,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Otomatik,1.5 EcoBlue,Titanium,1499 cm3,Focus 1.5 EcoBlue Titanium,Dizel,120 HP,2018 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Otomatik > 1.5 EcoBlue > Trend X,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Otomatik,1.5 EcoBlue,Trend X,1499 cm3,Focus 1.5 EcoBlue Trend X,Dizel,120 HP,2018 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Otomatik > 1.5 TDCi > ST Line,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Otomatik,1.5 TDCi,ST Line,1500 cm3,Focus 1.5 TDCI ST-Line,Dizel,120 HP,2019 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Otomatik > 1.5 TDCi > Titanium,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Otomatik,1.5 TDCi,Titanium,1500 cm3,Focus 1.5 TDCI Titanium,Dizel,120 HP,2019 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Otomatik > 1.5 TDCi > Trend X,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Otomatik,1.5 TDCi,Trend X,1499 cm3,Focus 1.5 TDCI Trend X,Dizel,120 HP,2019 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Manuel > 1.5 EcoBlue > Titanium,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Manuel,1.5 EcoBlue,Titanium,1499 cm3,Focus 1.5 EcoBlue Titanium,Dizel,120 HP,2018 - 2021,Manuel,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Manuel > 1.5 EcoBlue > Trend X,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Manuel,1.5 EcoBlue,Trend X,1500 cm3,Focus 1.5 EcoBlue Trend X,Dizel,120 HP,2018 - 2021,Manuel,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Station Wagon 5 kapı > Manuel > 1.5 EcoBlue > Trend X,Otomobil,2021,Ford,Focus,Dizel,Station Wagon 5 kapı,Manuel,1.5 EcoBlue,Trend X,1499 cm3,Focus 1.5 EcoBlue Trend X,Dizel,120 HP,2021 - 2021,Manuel,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Hatchback 5 kapı > Otomatik > 1.5 EcoBlue > ST Line,Otomobil,2021,Ford,Focus,Dizel,Hatchback 5 kapı,Otomatik,1.5 EcoBlue,ST Line,1499 cm3,Focus 1.5 EcoBlue ST-Line,Dizel,120 HP,2018 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Hatchback 5 kapı > Otomatik > 1.5 EcoBlue > Titanium,Otomobil,2021,Ford,Focus,Dizel,Hatchback 5 kapı,Otomatik,1.5 EcoBlue,Titanium,1499 cm3,Focus 1.5 EcoBlue Titanium,Dizel,120 HP,2018 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Hatchback 5 kapı > Otomatik > 1.5 EcoBlue > Trend X,Otomobil,2021,Ford,Focus,Dizel,Hatchback 5 kapı,Otomatik,1.5 EcoBlue,Trend X,1499 cm3,Focus 1.5 EcoBlue Trend X,Dizel,120 HP,2018 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Hatchback 5 kapı > Otomatik > 1.5 TDCi > ST Line,Otomobil,2021,Ford,Focus,Dizel,Hatchback 5 kapı,Otomatik,1.5 TDCi,ST Line,1500 cm3,Focus 1.5 TDCI ST-Line,Dizel,120 HP,2019 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Hatchback 5 kapı > Otomatik > 1.5 TDCi > Titanium,Otomobil,2021,Ford,Focus,Dizel,Hatchback 5 kapı,Otomatik,1.5 TDCi,Titanium,1500 cm3,Focus 1.5 TDCI Titanium,Dizel,120 HP,2019 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Hatchback 5 kapı > Manuel > 1.5 EcoBlue > Titanium,Otomobil,2021,Ford,Focus,Dizel,Hatchback 5 kapı,Manuel,1.5 EcoBlue,Titanium,1499 cm3,Focus 1.5 EcoBlue Titanium,Dizel,120 HP,2018 - 2021,Manuel,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Hatchback 5 kapı > Manuel > 1.5 EcoBlue > Trend X,Otomobil,2021,Ford,Focus,Dizel,Hatchback 5 kapı,Manuel,1.5 EcoBlue,Trend X,1499 cm3,Focus 1.5 EcoBlue Trend X,Dizel,120 HP,2018 - 2021,Manuel,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Sedan 4 kapı > Otomatik > 1.5 EcoBlue > Titanium,Otomobil,2021,Ford,Focus,Dizel,Sedan 4 kapı,Otomatik,1.5 EcoBlue,Titanium,1499 cm3,Focus 1.5 EcoBlue Titanium,Dizel,120 HP,2018 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Sedan 4 kapı > Otomatik > 1.5 EcoBlue > Trend X,Otomobil,2021,Ford,Focus,Dizel,Sedan 4 kapı,Otomatik,1.5 EcoBlue,Trend X,1499 cm3,Focus 1.5 EcoBlue Trend X,Dizel,120 HP,2018 - 2022,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Sedan 4 kapı > Manuel > 1.5 EcoBlue > Titanium,Otomobil,2021,Ford,Focus,Dizel,Sedan 4 kapı,Manuel,1.5 EcoBlue,Titanium,1499 cm3,Focus 1.5 EcoBlue Titanium,Dizel,120 HP,2018 - 2021,Manuel,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Sedan 4 kapı > Manuel > 1.5 EcoBlue > Trend X,Otomobil,2021,Ford,Focus,Dizel,Sedan 4 kapı,Manuel,1.5 EcoBlue,Trend X,1500 cm3,Focus 1.5 EcoBlue Trend X,Dizel,120 HP,2018 - 2021,Manuel,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Dizel > Sedan 4 kapı > Manuel > 1.5 EcoBlue > Trend X,Otomobil,2021,Ford,Focus,Dizel,Sedan 4 kapı,Manuel,1.5 EcoBlue,Trend X,1499 cm3,Focus 1.5 EcoBlue Trend X,Dizel,120 HP,2021 - 2021,Manuel,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Hatchback 5 kapı > Otomatik > 1.0 EcoBoost GTDi > ST Line,Otomobil,2021,Ford,Focus,Benzin,Hatchback 5 kapı,Otomatik,1.0 EcoBoost GTDi,ST Line,999 cm3,Focus 1.0 EcoBoost ST-Line,Benzin,125 HP,2018 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Hatchback 5 kapı > Otomatik > 1.5 Ti-VCT > Titanium,Otomobil,2021,Ford,Focus,Benzin,Hatchback 5 kapı,Otomatik,1.5 Ti-VCT,Titanium,1497 cm3,Focus 1.5 Ti-VCT Titanium,Benzin,123 HP,2018 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Hatchback 5 kapı > Otomatik > 1.5 Ti-VCT > Trend X,Otomobil,2021,Ford,Focus,Benzin,Hatchback 5 kapı,Otomatik,1.5 Ti-VCT,Trend X,1497 cm3,Focus 1.5 Ti-VCT Trend X,Benzin,123 HP,2018 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Hatchback 5 kapı > Manuel > 1.5 Ti-VCT > Titanium,Otomobil,2021,Ford,Focus,Benzin,Hatchback 5 kapı,Manuel,1.5 Ti-VCT,Titanium,1497 cm3,Focus 1.5 Ti-VCT Titanium,Benzin,123 HP,2018 - 2021,Manuel,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Hatchback 5 kapı > Manuel > 1.5 Ti-VCT > Trend X,Otomobil,2021,Ford,Focus,Benzin,Hatchback 5 kapı,Manuel,1.5 Ti-VCT,Trend X,1497 cm3,Focus 1.5 Ti-VCT Trend X,Benzin,123 HP,2018 - 2021,Manuel,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Station Wagon 5 kapı > Otomatik > 1.0 EcoBoost GTDi > ST Line,Otomobil,2021,Ford,Focus,Benzin,Station Wagon 5 kapı,Otomatik,1.0 EcoBoost GTDi,ST Line,999 cm3,Focus 1.0 EcoBoost ST-Line,Benzin,125 HP,2018 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Sedan 4 kapı > Otomatik > 1.5 Ti-VCT > Titanium,Otomobil,2021,Ford,Focus,Benzin,Sedan 4 kapı,Otomatik,1.5 Ti-VCT,Titanium,1497 cm3,Focus 1.5 Ti-VCT Titanium,Benzin,123 HP,2018 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Sedan 4 kapı > Otomatik > 1.5 Ti-VCT > Trend X,Otomobil,2021,Ford,Focus,Benzin,Sedan 4 kapı,Otomatik,1.5 Ti-VCT,Trend X,1497 cm3,Focus 1.5 Ti-VCT Trend X,Benzin,123 HP,2018 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Sedan 4 kapı > Manuel > 1.5 Ti-VCT > Titanium,Otomobil,2021,Ford,Focus,Benzin,Sedan 4 kapı,Manuel,1.5 Ti-VCT,Titanium,1497 cm3,Focus 1.5 Ti-VCT Titanium,Benzin,123 HP,2018 - 2021,Manuel,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Benzin > Sedan 4 kapı > Manuel > 1.5 Ti-VCT > Trend X,Otomobil,2021,Ford,Focus,Benzin,Sedan 4 kapı,Manuel,1.5 Ti-VCT,Trend X,1499 cm3,Focus 1.5 Ti-VCT Trend X,Benzin,123 HP,2018 - 2021,Manuel,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.0 EcoBoost GTDi > ST Line,Otomobil,2021,Ford,Focus,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.0 EcoBoost GTDi,ST Line,999 cm3,Focus 1.0 EcoBoost ST-Line,Benzin & LPG,125 HP,2018 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.5 Ti-VCT > Titanium,Otomobil,2021,Ford,Focus,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.5 Ti-VCT,Titanium,1497 cm3,Focus 1.5 Ti-VCT Titanium,Benzin & LPG,123 HP,2018 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.5 Ti-VCT > Trend X,Otomobil,2021,Ford,Focus,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.5 Ti-VCT,Trend X,1497 cm3,Focus 1.5 Ti-VCT Trend X,Benzin & LPG,123 HP,2018 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Hatchback 5 kapı > Manuel > 1.5 Ti-VCT > Titanium,Otomobil,2021,Ford,Focus,Benzin & LPG,Hatchback 5 kapı,Manuel,1.5 Ti-VCT,Titanium,1497 cm3,Focus 1.5 Ti-VCT Titanium,Benzin & LPG,123 HP,2018 - 2021,Manuel,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Hatchback 5 kapı > Manuel > 1.5 Ti-VCT > Trend X,Otomobil,2021,Ford,Focus,Benzin & LPG,Hatchback 5 kapı,Manuel,1.5 Ti-VCT,Trend X,1497 cm3,Focus 1.5 Ti-VCT Trend X,Benzin & LPG,123 HP,2018 - 2021,Manuel,Hatchback 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Station Wagon 5 kapı > Otomatik > 1.0 EcoBoost GTDi > ST Line,Otomobil,2021,Ford,Focus,Benzin & LPG,Station Wagon 5 kapı,Otomatik,1.0 EcoBoost GTDi,ST Line,999 cm3,Focus 1.0 EcoBoost ST-Line,Benzin & LPG,125 HP,2018 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Sedan 4 kapı > Otomatik > 1.5 Ti-VCT > Titanium,Otomobil,2021,Ford,Focus,Benzin & LPG,Sedan 4 kapı,Otomatik,1.5 Ti-VCT,Titanium,1497 cm3,Focus 1.5 Ti-VCT Titanium,Benzin & LPG,123 HP,2018 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Sedan 4 kapı > Otomatik > 1.5 Ti-VCT > Trend X,Otomobil,2021,Ford,Focus,Benzin & LPG,Sedan 4 kapı,Otomatik,1.5 Ti-VCT,Trend X,1497 cm3,Focus 1.5 Ti-VCT Trend X,Benzin & LPG,123 HP,2018 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Sedan 4 kapı > Manuel > 1.5 Ti-VCT > Titanium,Otomobil,2021,Ford,Focus,Benzin & LPG,Sedan 4 kapı,Manuel,1.5 Ti-VCT,Titanium,1497 cm3,Focus 1.5 Ti-VCT Titanium,Benzin & LPG,123 HP,2018 - 2021,Manuel,Sedan 4 kapı
Otomobil > 2021 > Ford > Focus > Benzin & LPG > Sedan 4 kapı > Manuel > 1.5 Ti-VCT > Trend X,Otomobil,2021,Ford,Focus,Benzin & LPG,Sedan 4 kapı,Manuel,1.5 Ti-VCT,Trend X,1499 cm3,Focus 1.5 Ti-VCT Trend X,Benzin & LPG,123 HP,2018 - 2021,Manuel,Sedan 4 kapı
Otomobil > 2021 > Ford > Galaxy > Dizel > MPV 5 kapı > Otomatik > 2.0 TDCi Titanium,Otomobil,2021,Ford,Galaxy,Dizel,MPV 5 kapı,Otomatik,2.0 TDCi Titanium,,1997 cm3,Galaxy 2.0 TDCI Titanium (7 Koltuk) Powershift,Dizel,190 HP,2019 - 2021,Otomatik,MPV 5 kapı
Otomobil > 2021 > Ford > Galaxy > Dizel > MPV 5 kapı > Otomatik > 2.0 TDCi Titanium,Otomobil,2021,Ford,Galaxy,Dizel,MPV 5 kapı,Otomatik,2.0 TDCi Titanium,,1997 cm3,Galaxy 2.0 TDCI Titanium Powershift (7 Koltuk),Dizel,190 HP,2021 - 2021,Otomatik,MPV 5 kapı
Otomobil > 2021 > Ford > Galaxy > Benzin > MPV 5 kapı > Manuel > 1.5 EcoBoost Style,Otomobil,2021,Ford,Galaxy,Benzin,MPV 5 kapı,Manuel,1.5 EcoBoost Style,,1499 cm3,Galaxy 1.5 EcoBoost Style (7 Koltuk),Benzin,165 HP,2019 - 2021,Manuel,MPV 5 kapı
Otomobil > 2021 > Ford > Galaxy > Benzin & LPG > MPV 5 kapı > Manuel > 1.5 EcoBoost Style,Otomobil,2021,Ford,Galaxy,Benzin & LPG,MPV 5 kapı,Manuel,1.5 EcoBoost Style,,1499 cm3,Galaxy 1.5 EcoBoost Style (7 Koltuk),Benzin & LPG,165 HP,2019 - 2021,Manuel,MPV 5 kapı
Otomobil > 2021 > Ford > Mondeo > Dizel > Sedan 4 kapı > Otomatik > 2.0 TDCi > Style,Otomobil,2021,Ford,Mondeo,Dizel,Sedan 4 kapı,Otomatik,2.0 TDCi,Style,1997 cm3,Mondeo 2.0 EcoBlue Style Otomatik,Dizel,190 HP,2019 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Mondeo > Dizel > Sedan 4 kapı > Otomatik > 2.0 TDCi > Titanium,Otomobil,2021,Ford,Mondeo,Dizel,Sedan 4 kapı,Otomatik,2.0 TDCi,Titanium,1997 cm3,Mondeo 2.0 EcoBlue Titanium Otomatik,Dizel,190 HP,2019 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Mondeo > Dizel > Sedan 4 kapı > Otomatik > 2.0 TDCi > Titanium,Otomobil,2021,Ford,Mondeo,Dizel,Sedan 4 kapı,Otomatik,2.0 TDCi,Titanium,1997 cm3,Mondeo 2.0 TDCI Titanium Powershift,Dizel,190 HP,2021 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Mondeo > Benzin > Sedan 4 kapı > Otomatik > 1.5 Ecoboost > Style,Otomobil,2021,Ford,Mondeo,Benzin,Sedan 4 kapı,Otomatik,1.5 Ecoboost,Style,1498 cm3,Mondeo 1.5 EcoBoost Style Otomatik,Benzin,165 HP,2019 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Mondeo > Benzin > Sedan 4 kapı > Otomatik > 1.5 Ecoboost > Titanium,Otomobil,2021,Ford,Mondeo,Benzin,Sedan 4 kapı,Otomatik,1.5 Ecoboost,Titanium,1498 cm3,Mondeo 1.5 EcoBoost Titanium Otomatik,Benzin,165 HP,2019 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Mondeo > Benzin > Hatchback 5 kapı > Otomatik > 1.5 Ecoboost > Titanium,Otomobil,2021,Ford,Mondeo,Benzin,Hatchback 5 kapı,Otomatik,1.5 Ecoboost,Titanium,1499 cm3,Mondeo 1.5 EcoBoost Titanium Otomatik,Benzin,165 HP,2019 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Mondeo > Benzin > Station Wagon 5 kapı > Otomatik > 1.5 Ecoboost > Titanium,Otomobil,2021,Ford,Mondeo,Benzin,Station Wagon 5 kapı,Otomatik,1.5 Ecoboost,Titanium,1499 cm3,Mondeo 1.5 EcoBoost Titanium Otomatik,Benzin,165 HP,2019 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Mondeo > Benzin & LPG > Sedan 4 kapı > Otomatik > 1.5 Ecoboost > Style,Otomobil,2021,Ford,Mondeo,Benzin & LPG,Sedan 4 kapı,Otomatik,1.5 Ecoboost,Style,1498 cm3,Mondeo 1.5 EcoBoost Style Otomatik,Benzin & LPG,165 HP,2019 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Mondeo > Benzin & LPG > Sedan 4 kapı > Otomatik > 1.5 Ecoboost > Titanium,Otomobil,2021,Ford,Mondeo,Benzin & LPG,Sedan 4 kapı,Otomatik,1.5 Ecoboost,Titanium,1498 cm3,Mondeo 1.5 EcoBoost Titanium Otomatik,Benzin & LPG,165 HP,2019 - 2021,Otomatik,Sedan 4 kapı
Otomobil > 2021 > Ford > Mondeo > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.5 Ecoboost > Titanium,Otomobil,2021,Ford,Mondeo,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.5 Ecoboost,Titanium,1499 cm3,Mondeo 1.5 EcoBoost Titanium Otomatik,Benzin & LPG,165 HP,2019 - 2021,Otomatik,Hatchback 5 kapı
Otomobil > 2021 > Ford > Mondeo > Benzin & LPG > Station Wagon 5 kapı > Otomatik > 1.5 Ecoboost > Titanium,Otomobil,2021,Ford,Mondeo,Benzin & LPG,Station Wagon 5 kapı,Otomatik,1.5 Ecoboost,Titanium,1499 cm3,Mondeo 1.5 EcoBoost Titanium Otomatik,Benzin & LPG,165 HP,2019 - 2021,Otomatik,Station Wagon 5 kapı
Otomobil > 2021 > Ford > Mustang > Benzin > Coupe 2 kapı > Otomatik > 5.0 Fastback,Otomobil,2021,Ford,Mustang,Benzin,Coupe 2 kapı,Otomatik,5.0 Fastback,,4951 cm3,Mustang Fastback 5.0 Ti-VCT V8 GT,Benzin,421 HP,2015 - 2021,Otomatik,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin > Coupe 2 kapı > Manuel > 2.3 EcoBoost,Otomobil,2021,Ford,Mustang,Benzin,Coupe 2 kapı,Manuel,2.3 EcoBoost,,2300 cm3,Mustang Fastback 2.3 EcoBoost,Benzin,317 HP,2015 - 2021,Manuel,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin > Coupe 2 kapı > Manuel > 5.0 Fastback,Otomobil,2021,Ford,Mustang,Benzin,Coupe 2 kapı,Manuel,5.0 Fastback,,4951 cm3,Mustang Fastback 5.0 Ti-VCT V8 GT,Benzin,421 HP,2015 - 2021,Manuel,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin > Coupe 2 kapı > Manuel > Shelby GT 350,Otomobil,2021,Ford,Mustang,Benzin,Coupe 2 kapı,Manuel,Shelby GT 350,,5162 cm3,Mustang Fastback GT350 Shelby,Benzin,526 HP,2017 - 2021,Manuel,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin > Coupe 2 kapı > Manuel > Shelby GT 350,Otomobil,2021,Ford,Mustang,Benzin,Coupe 2 kapı,Manuel,Shelby GT 350,,5162 cm3,Mustang Fastback GT350 Shelby R,Benzin,526 HP,2017 - 2021,Manuel,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin > Cabrio 2 kapı > Otomatik > 2.3 Convertible,Otomobil,2021,Ford,Mustang,Benzin,Cabrio 2 kapı,Otomatik,2.3 Convertible,,2300 cm3,Mustang 2.3 EcoBoost,Benzin,317 HP,2015 - 2021,Otomatik,Cabrio 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin > Cabrio 2 kapı > Otomatik > 5.0 Convertible,Otomobil,2021,Ford,Mustang,Benzin,Cabrio 2 kapı,Otomatik,5.0 Convertible,,4951 cm3,Mustang 5.0 Ti-VCT V8 GT,Benzin,421 HP,2015 - 2021,Otomatik,Cabrio 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin > Cabrio 2 kapı > Manuel > 2.3 Convertible,Otomobil,2021,Ford,Mustang,Benzin,Cabrio 2 kapı,Manuel,2.3 Convertible,,2300 cm3,Mustang 2.3 EcoBoost,Benzin,317 HP,2015 - 2021,Manuel,Cabrio 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin > Cabrio 2 kapı > Manuel > 5.0 Convertible,Otomobil,2021,Ford,Mustang,Benzin,Cabrio 2 kapı,Manuel,5.0 Convertible,,4951 cm3,Mustang 5.0 Ti-VCT V8 GT,Benzin,421 HP,2015 - 2021,Manuel,Cabrio 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin & LPG > Coupe 2 kapı > Otomatik > 5.0 Fastback,Otomobil,2021,Ford,Mustang,Benzin & LPG,Coupe 2 kapı,Otomatik,5.0 Fastback,,4951 cm3,Mustang Fastback 5.0 Ti-VCT V8 GT,Benzin & LPG,421 HP,2015 - 2021,Otomatik,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin & LPG > Coupe 2 kapı > Manuel > 2.3 EcoBoost,Otomobil,2021,Ford,Mustang,Benzin & LPG,Coupe 2 kapı,Manuel,2.3 EcoBoost,,2300 cm3,Mustang Fastback 2.3 EcoBoost,Benzin & LPG,317 HP,2015 - 2021,Manuel,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin & LPG > Coupe 2 kapı > Manuel > 5.0 Fastback,Otomobil,2021,Ford,Mustang,Benzin & LPG,Coupe 2 kapı,Manuel,5.0 Fastback,,4951 cm3,Mustang Fastback 5.0 Ti-VCT V8 GT,Benzin & LPG,421 HP,2015 - 2021,Manuel,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin & LPG > Coupe 2 kapı > Manuel > Shelby GT 350,Otomobil,2021,Ford,Mustang,Benzin & LPG,Coupe 2 kapı,Manuel,Shelby GT 350,,5162 cm3,Mustang Fastback GT350 Shelby,Benzin & LPG,526 HP,2017 - 2021,Manuel,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin & LPG > Coupe 2 kapı > Manuel > Shelby GT 350,Otomobil,2021,Ford,Mustang,Benzin & LPG,Coupe 2 kapı,Manuel,Shelby GT 350,,5162 cm3,Mustang Fastback GT350 Shelby R,Benzin & LPG,526 HP,2017 - 2021,Manuel,Coupe 2 kapı
Otomobil > 2021 > Ford > Mustang > Benzin & LPG > Cabrio 2 kapı > Otomatik > 2.3 Convertible,Otomobil,2021,Ford,Mustang,Benzin & LPG,Cabrio 2 kapı,Otomatik,2.3 Convertible,,2300 cm3,Mustang 2.3 EcoBoost,Benzin & LPG,317 HP,2015 - 2021,Otomatik,Cabrio 2 kapı
